id,name,parentId,level,hasDescription,kind
042214214062,Tczew,042214214000,6,False,2
042214216000,Powiat sztumski,042214200000,5,True,1
042214216013,Dzierzgoń,042214216000,6,True,3
042214216014,Dzierzgoń - miasto,042214216013,6,True,4
042214216015,Dzierzgoń - obszar wiejski,042214216013,6,True,5
042214216022,Mikołajki Pomorskie,042214216000,6,True,2
042214216032,Stary Dzierzgoń,042214216000,6,True,2
042214216042,Stary Targ,042214216000,6,True,2
042214216053,Sztum,042214216000,6,True,3
042214216054,Sztum - miasto,042214216053,6,True,4
042214216055,Sztum - obszar wiejski,042214216053,6,True,5
042214300000,PODREGION TRÓJMIEJSKI,042210000000,4,False,
042214361000,Powiat m. Gdańsk,042214300000,5,False,2
042214361011,Gdańsk,042214361000,6,False,1
042214362000,Powiat m. Gdynia,042214300000,5,False,2
042214362011,Gdynia,042214362000,6,False,1
042214364000,Powiat m. Sopot,042214300000,5,False,2
042214364011,Sopot,042214364000,6,False,1
042217200000,PODREGION CHOJNICKI,042210000000,4,False,
042217202000,Powiat chojnicki,042217200000,5,False,1
042217202011,Chojnice,042217202000,6,False,1
042217202023,Brusy,042217202000,6,False,3
042217202024,Brusy - miasto,042217202023,6,False,4
042217202025,Brusy - obszar wiejski,042217202023,6,False,5
042217202032,Chojnice,042217202000,6,False,2
042217202043,Czersk,042217202000,6,False,3
042217202044,Czersk - miasto,042217202043,6,False,4
042217202045,Czersk - obszar wiejski,042217202043,6,False,5
042217202052,Konarzyny,042217202000,6,False,2
042217203000,Powiat człuchowski,042217200000,5,False,1
042217203011,Człuchów,042217203000,6,False,1
042217203023,Czarne,042217203000,6,False,3
042217203024,Czarne - miasto,042217203023,6,False,4
042217203025,Czarne - obszar wiejski,042217203023,6,False,5
042217203032,Człuchów,042217203000,6,False,2
042217203043,Debrzno,042217203000,6,False,3
042217203044,Debrzno - miasto,042217203043,6,False,4
042217203045,Debrzno - obszar wiejski,042217203043,6,False,5
042217203052,Koczała,042217203000,6,False,2
042217203062,Przechlewo,042217203000,6,False,2
042217203072,Rzeczenica,042217203000,6,False,2
042217206000,Powiat kościerski,042217200000,5,False,1
042217206011,Kościerzyna,042217206000,6,False,1
042217206022,Dziemiany,042217206000,6,False,2
042217206032,Karsin,042217206000,6,False,2
042217206042,Kościerzyna,042217206000,6,False,2
042217206052,Liniewo,042217206000,6,False,2
042217206062,Lipusz,042217206000,6,False,2
042217206072,Nowa Karczma,042217206000,6,False,2
042217206082,Stara Kiszewa,042217206000,6,False,2
042800000000,WARMIŃSKO-MAZURSKIE,040000000000,2,False,
042810000000,REGION WARMIŃSKO-MAZURSKIE,042800000000,3,False,
042815400000,PODREGION ELBLĄSKI,042810000000,4,False,
042815402000,Powiat braniewski,042815400000,5,False,1
042815402011,Braniewo,042815402000,6,False,1
042815402022,Braniewo,042815402000,6,False,2
042815402033,Frombork,042815402000,6,False,3
042815402034,Frombork - miasto,042815402033,6,False,4
042815402035,Frombork - obszar wiejski,042815402033,6,False,5
042815402042,Lelkowo,042815402000,6,False,2
042815402053,Pieniężno,042815402000,6,False,3
042815402054,Pieniężno - miasto,042815402053,6,False,4
042815402055,Pieniężno - obszar wiejski,042815402053,6,False,5
042815402062,Płoskinia,042815402000,6,False,2
042815402072,Wilczęta,042815402000,6,False,2
042815403000,Powiat działdowski,042815400000,5,False,1
042815403011,Działdowo,042815403000,6,False,1
042815403022,Działdowo,042815403000,6,False,2
042815403032,Iłowo-Osada,042815403000,6,False,2
042815403043,Lidzbark,042815403000,6,False,3
042815403044,Lidzbark - miasto,042815403043,6,False,4
042815403045,Lidzbark - obszar wiejski,042815403043,6,False,5
042815403052,Płośnica,042815403000,6,False,2
042815403062,Rybno,042815403000,6,False,2
042815404000,Powiat elbląski,042815400000,5,False,1
042815404012,Elbląg,042815404000,6,False,2
042815404022,Godkowo,042815404000,6,False,2
042815404032,Gronowo Elbląskie,042815404000,6,False,2
042815404042,Markusy,042815404000,6,False,2
042815404052,Milejewo,042815404000,6,False,2
042815404063,Młynary,042815404000,6,False,3
042815404064,Młynary - miasto,042815404063,6,False,4
042815404065,Młynary - obszar wiejski,042815404063,6,False,5
042815404073,Pasłęk,042815404000,6,False,3
042815404074,Pasłęk - miasto,042815404073,6,False,4
042815404075,Pasłęk - obszar wiejski,042815404073,6,False,5
042815404082,Rychliki,042815404000,6,False,2
042815404093,Tolkmicko,042815404000,6,False,3
042815404094,Tolkmicko - miasto,042815404093,6,False,4
042815404095,Tolkmicko - obszar wiejski,042815404093,6,False,5
042815407000,Powiat iławski,042815400000,5,False,1
042815407011,Iława,042815407000,6,False,1
042815407021,Lubawa,042815407000,6,False,1
042815407032,Iława,042815407000,6,False,2
042815407043,Kisielice,042815407000,6,False,3
042815407044,Kisielice - miasto,042815407043,6,False,4
042815407045,Kisielice - obszar wiejski,042815407043,6,False,5
042815407052,Lubawa,042815407000,6,False,2
042815407063,Susz,042815407000,6,False,3
042815407064,Susz - miasto,042815407063,6,False,4
042815407065,Susz - obszar wiejski,042815407063,6,False,5
042815407073,Zalewo,042815407000,6,False,3
042815407074,Zalewo - miasto,042815407073,6,False,4
042815407075,Zalewo - obszar wiejski,042815407073,6,False,5
042815412000,Powiat nowomiejski,042815400000,5,False,1
042815412011,Nowe Miasto Lubawskie,042815412000,6,False,1
042815412022,Biskupiec,042815412000,6,False,2
042815412032,Grodziczno,042815412000,6,False,2
042815412042,Kurzętnik,042815412000,6,False,2
042815412052,Nowe Miasto Lubawskie,042815412000,6,False,2
042815415000,Powiat ostródzki,042815400000,5,False,1
042815415011,Ostróda,042815415000,6,False,1
042815415022,Dąbrówno,042815415000,6,False,2
042815415032,Grunwald,042815415000,6,False,2
042815415042,Łukta,042815415000,6,False,2
042815415052,Małdyty,042815415000,6,False,2
042815415062,Miłakowo,042815415000,6,True,2
042815415063,Miłakowo,042815415000,6,True,3
042815415064,Miłakowo - miasto,042815415063,6,True,4
042815415065,Miłakowo - obszar wiejski,042815415063,6,True,5
042815415072,Miłomłyn,042815415000,6,True,2
042815415073,Miłomłyn,042815415000,6,True,3
042815415074,Miłomłyn - miasto,042815415073,6,True,4
042815415075,Miłomłyn - obszar wiejski,042815415073,6,True,5
042815415083,Morąg,042815415000,6,False,3
042815415084,Morąg - miasto,042815415083,6,False,4
042815415085,Morąg - obszar wiejski,042815415083,6,False,5
042815415092,Ostróda,042815415000,6,False,2
042815461000,Powiat m. Elbląg,042815400000,5,False,2
042815461011,Elbląg,042815461000,6,False,1
042815500000,PODREGION EŁCKI,042810000000,4,False,
042815505000,Powiat ełcki,042815500000,5,False,1
042815505011,Ełk,042815505000,6,False,1
042815505022,Ełk,042815505000,6,False,2
042815505032,Kalinowo,042815505000,6,False,2
042815505042,Prostki,042815505000,6,False,2
042815505052,Stare Juchy,042815505000,6,False,2
042815506000,Powiat giżycki,042815500000,5,True,1
042815506011,Giżycko,042815506000,6,False,1
042815506022,Banie Mazurskie,042815506000,6,True,2
042815506032,Budry,042815506000,6,True,2
042815506042,Giżycko,042815506000,6,False,2
042815506052,Kruklanki,042815506000,6,False,2
042815506062,Miłki,042815506000,6,False,2
042815506072,Pozezdrze,042815506000,6,True,2
042815506083,Ryn,042815506000,6,False,3
042815506084,Ryn - miasto,042815506083,6,False,4
042815506085,Ryn - obszar wiejski,042815506083,6,False,5
042815506093,Węgorzewo,042815506000,6,True,3
042815506094,Węgorzewo - miasto,042815506093,6,True,4
042815506095,Węgorzewo - obszar wiejski,042815506093,6,True,5
042815506102,Wydminy,042815506000,6,False,2
042815513000,Powiat olecki,042815500000,5,True,1
042815513012,Dubeninki,042815513000,6,True,2
042815513023,Gołdap,042815513000,6,True,3
042815513024,Gołdap - miasto,042815513023,6,True,4
042815513025,Gołdap - obszar wiejski,042815513023,6,True,5
042815513032,Kowale Oleckie,042815513000,6,False,2
042815513043,Olecko,042815513000,6,False,3
042815513044,Olecko - miasto,042815513043,6,False,4
042815513045,Olecko - obszar wiejski,042815513043,6,False,5
042815513052,Świętajno,042815513000,6,False,2
042815513062,Wieliczki,042815513000,6,False,2
042815516000,Powiat piski,042815500000,5,False,1
042815516013,Biała Piska,042815516000,6,False,3
042815516014,Biała Piska - miasto,042815516013,6,False,4
042815516015,Biała Piska - obszar wiejski,042815516013,6,False,5
042815516023,Orzysz,042815516000,6,False,3
042815516024,Orzysz - miasto,042815516023,6,False,4
042815516025,Orzysz - obszar wiejski,042815516023,6,False,5
042815516033,Pisz,042815516000,6,False,3
042815516034,Pisz - miasto,042815516033,6,False,4
042815516035,Pisz - obszar wiejski,042815516033,6,False,5
042815516043,Ruciane-Nida,042815516000,6,False,3
042815516044,Ruciane-Nida - miasto,042815516043,6,False,4
042815516045,Ruciane-Nida - obszar wiejski,042815516043,6,False,5
042815518000,Powiat gołdapski,042815500000,5,True,1
042815518012,Banie Mazurskie,042815518000,6,True,2
042815518022,Dubeninki,042815518000,6,True,2
042815518033,Gołdap,042815518000,6,True,3
042815518034,Gołdap - miasto,042815518033,6,True,4
042815518035,Gołdap - obszar wiejski,042815518033,6,True,5
042815519000,Powiat węgorzewski,042815500000,5,True,1
042815519012,Budry,042815519000,6,True,2
042815519022,Pozezdrze,042815519000,6,True,2
042815519033,Węgorzewo,042815519000,6,True,3
042815519034,Węgorzewo - miasto,042815519033,6,True,4
042815519035,Węgorzewo - obszar wiejski,042815519033,6,True,5
042815600000,PODREGION OLSZTYŃSKI,042810000000,4,False,
042815601000,Powiat bartoszycki,042815600000,5,False,1
042815601011,Bartoszyce,042815601000,6,False,1
042815601021,Górowo Iławeckie,042815601000,6,False,1
042815601032,Bartoszyce,042815601000,6,False,2
042815601043,Bisztynek,042815601000,6,False,3
042815601044,Bisztynek - miasto,042815601043,6,False,4
042815601045,Bisztynek - obszar wiejski,042815601043,6,False,5
042815601052,Górowo Iławeckie,042815601000,6,False,2
042815601063,Sępopol,042815601000,6,False,3
042815601064,Sępopol - miasto,042815601063,6,False,4
042815601065,Sępopol - obszar wiejski,042815601063,6,False,5
042815608000,Powiat kętrzyński,042815600000,5,False,1
042815608011,Kętrzyn,042815608000,6,False,1
042815608022,Barciany,042815608000,6,False,2
042815608032,Kętrzyn,042815608000,6,False,2
042815608043,Korsze,042815608000,6,False,3
042815608044,Korsze - miasto,042815608043,6,False,4
042815608045,Korsze - obszar wiejski,042815608043,6,False,5
042815608053,Reszel,042815608000,6,False,3
042815608054,Reszel - miasto,042815608053,6,False,4
042815608055,Reszel - obszar wiejski,042815608053,6,False,5
042815608062,Srokowo,042815608000,6,False,2
042815609000,Powiat lidzbarski,042815600000,5,False,1
042815609011,Lidzbark Warmiński,042815609000,6,False,1
042815609022,Kiwity,042815609000,6,False,2
042815609032,Lidzbark Warmiński,042815609000,6,False,2
042815609042,Lubomino,042815609000,6,False,2
042815609053,Orneta,042815609000,6,False,3
042815609054,Orneta - miasto,042815609053,6,False,4
042815609055,Orneta - obszar wiejski,042815609053,6,False,5
042815610000,Powiat mrągowski,042815600000,5,False,1
042815610011,Mrągowo,042815610000,6,False,1
042815610023,Mikołajki,042815610000,6,False,3
042815610024,Mikołajki - miasto,042815610023,6,False,4
042815610025,Mikołajki - obszar wiejski,042815610023,6,False,5
042815610032,Mrągowo,042815610000,6,False,2
042815610042,Piecki,042815610000,6,False,2
042815610052,Sorkwity,042815610000,6,False,2
042815611000,Powiat nidzicki,042815600000,5,False,1
042815611012,Janowiec Kościelny,042815611000,6,False,2
042815611022,Janowo,042815611000,6,False,2
042815611032,Kozłowo,042815611000,6,False,2
042815611043,Nidzica,042815611000,6,False,3
042815611044,Nidzica - miasto,042815611043,6,False,4
042815611045,Nidzica - obszar wiejski,042815611043,6,False,5
042815614000,Powiat olsztyński,042815600000,5,False,1
042815614013,Barczewo,042815614000,6,False,3
042815614014,Barczewo - miasto,042815614013,6,False,4
042815614015,Barczewo - obszar wiejski,042815614013,6,False,5
042815614023,Biskupiec,042815614000,6,False,3
042815614024,Biskupiec - miasto,042815614023,6,False,4
042815614025,Biskupiec - obszar wiejski,042815614023,6,False,5
042815614033,Dobre Miasto,042815614000,6,False,3
042815614034,Dobre Miasto - miasto,042815614033,6,False,4
042815614035,Dobre Miasto - obszar wiejski,042815614033,6,False,5
042815614042,Dywity,042815614000,6,False,2
042815614052,Gietrzwałd,042815614000,6,False,2
042815614063,Jeziorany,042815614000,6,False,3
042815614064,Jeziorany - miasto,042815614063,6,False,4
042815614065,Jeziorany - obszar wiejski,042815614063,6,False,5
042815614072,Jonkowo,042815614000,6,False,2
042815614082,Kolno,042815614000,6,False,2
042815614093,Olsztynek,042815614000,6,False,3
042815614094,Olsztynek - miasto,042815614093,6,False,4
042815614095,Olsztynek - obszar wiejski,042815614093,6,False,5
042815614102,Purda,042815614000,6,False,2
042815614112,Stawiguda,042815614000,6,False,2
042815614122,Świątki,042815614000,6,False,2
042815617000,Powiat szczycieński,042815600000,5,False,1
042815617011,Szczytno,042815617000,6,False,1
042815617022,Dźwierzuty,042815617000,6,False,2
042815617032,Jedwabno,042815617000,6,False,2
042815617042,Pasym,042815617000,6,True,2
042815617043,Pasym,042815617000,6,True,3
042815617044,Pasym - miasto,042815617043,6,True,4
042815617045,Pasym - obszar wiejski,042815617043,6,True,5
042815617052,Rozogi,042815617000,6,False,2
042815617062,Szczytno,042815617000,6,False,2
042815617072,Świętajno,042815617000,6,False,2
042815617082,Wielbark,042815617000,6,True,2
042815617083,Wielbark,042815617000,6,True,3
042815617084,Wielbark - miasto,042815617083,6,True,4
042815617085,Wielbark - obszar wiejski,042815617083,6,True,5
042815662000,Powiat m. Olsztyn,042815600000,5,False,2
042815662011,Olsztyn,042815662000,6,False,1
050000000000,MAKROREGION CENTRALNY,000000000000,1,False,
051000000000,ŁÓDZKIE,050000000000,2,False,
051010000000,REGION ŁÓDZKIE,051000000000,3,False,
051011500000,PODREGION ŁÓDZKI,051010000000,4,False,
051011506000,Powiat łódzki wschodni,051011500000,5,True,1
051011506011,Brzeziny,051011506000,6,True,1
051011506022,Andrespol,051011506000,6,False,2
051011506032,Brójce,051011506000,6,False,2
051011506042,Brzeziny,051011506000,6,True,2
051011506052,Dmosin,051011506000,6,True,2
051011506062,Jeżów,051011506000,6,True,2
051011506073,Koluszki,051011506000,6,False,3
051011506074,Koluszki - miasto,051011506073,6,False,4
051011506075,Koluszki - obszar wiejski,051011506073,6,False,5
051011506082,Nowosolna,051011506000,6,False,2
051011506092,Rogów,051011506000,6,True,2
051011506102,Rzgów,051011506000,6,True,2
051011506103,Rzgów,051011506000,6,True,3
051011506104,Rzgów - miasto,051011506103,6,True,4
051011506105,Rzgów - obszar wiejski,051011506103,6,True,5
051011506113,Tuszyn,051011506000,6,False,3
051011506114,Tuszyn - miasto,051011506113,6,False,4
051011506115,Tuszyn - obszar wiejski,051011506113,6,False,5
051011508000,Powiat pabianicki,051011500000,5,False,1
051011508011,Konstantynów Łódzki,051011508000,6,False,1
051011508021,Pabianice,051011508000,6,False,1
051011508032,Dłutów,051011508000,6,False,2
051011508042,Dobroń,051011508000,6,False,2
051011508052,Ksawerów,051011508000,6,True,2
051011508062,Lutomiersk,051011508000,6,True,2
051011508063,Lutomiersk,051011508000,6,True,3
051011508064,Lutomiersk - miasto,051011508063,6,True,4
051011508065,Lutomiersk - obszar wiejski,051011508063,6,True,5
051011508072,Pabianice,051011508000,6,False,2
051011520000,Powiat zgierski,051011500000,5,False,1
051011520011,Głowno,051011520000,6,False,1
051011520021,Ozorków,051011520000,6,False,1
051011520031,Zgierz,051011520000,6,False,1
051011520043,Aleksandrów Łódzki,051011520000,6,False,3
051011520044,Aleksandrów Łódzki - miasto,051011520043,6,False,4
051011520045,Aleksandrów Łódzki - obszar wiejski,051011520043,6,False,5
051011520052,Głowno,051011520000,6,False,2
051011520062,Ozorków,051011520000,6,False,2
051011520072,Parzęczew,051011520000,6,True,2
051011520073,Parzęczew,051011520000,6,True,3
051011520074,Parzęczew - miasto,051011520073,6,True,4
051011520075,Parzęczew - obszar wiejski,051011520073,6,True,5
051011520083,Stryków,051011520000,6,False,3
051011520084,Stryków - miasto,051011520083,6,False,4
051011520085,Stryków - obszar wiejski,051011520083,6,False,5
051011520092,Zgierz,051011520000,6,False,2
051011521000,Powiat brzeziński,051011500000,5,True,1
051011521011,Brzeziny,051011521000,6,True,1
051011521022,Brzeziny,051011521000,6,True,2
051011521032,Dmosin,051011521000,6,True,2
051011521042,Jeżów,051011521000,6,True,2
051011521043,Jeżów,051011521000,6,True,3
051011521044,Jeżów - miasto,051011521043,6,True,4
051011521045,Jeżów - obszar wiejski,051011521043,6,True,5
051011521052,Rogów,051011521000,6,True,2
051011600000,PODREGION MIASTO ŁÓDŹ,051010000000,4,False,
051011661000,Powiat m. Łódź,051011600000,5,False,2
051011661011,Łódź,051011661000,6,False,1
051011700000,PODREGION PIOTRKOWSKI,051010000000,4,False,
051011701000,Powiat bełchatowski,051011700000,5,False,1
051011701011,Bełchatów,051011701000,6,False,1
051011701022,Bełchatów,051011701000,6,False,2
051011701032,Drużbice,051011701000,6,False,2
051011701042,Kleszczów,051011701000,6,False,2
051011701052,Kluki,051011701000,6,False,2
051011701062,Rusiec,051011701000,6,False,2
051011701072,Szczerców,051011701000,6,False,2
051011701083,Zelów,051011701000,6,False,3
051011701084,Zelów - miasto,051011701083,6,False,4
051011701085,Zelów - obszar wiejski,051011701083,6,False,5
051011707000,Powiat opoczyński,051011700000,5,False,1
051011707012,Białaczów,051011707000,6,True,2
051011707013,Białaczów,051011707000,6,True,3
051011707014,Białaczów - miasto,051011707013,6,True,4
051011707015,Białaczów - obszar wiejski,051011707013,6,True,5
051011707023,Drzewica,051011707000,6,False,3
051011707024,Drzewica - miasto,051011707023,6,False,4
051011707025,Drzewica - obszar wiejski,051011707023,6,False,5
051011707032,Mniszków,051011707000,6,False,2
051011707043,Opoczno,051011707000,6,False,3
051011707044,Opoczno - miasto,051011707043,6,False,4
051011707045,Opoczno - obszar wiejski,051011707043,6,False,5
051011707052,Paradyż,051011707000,6,False,2
051011707062,Poświętne,051011707000,6,False,2
051011707072,Sławno,051011707000,6,False,2
051011707082,Żarnów,051011707000,6,True,2
051011707083,Żarnów,051011707000,6,True,3
051011707084,Żarnów - miasto,051011707083,6,True,4
051011707085,Żarnów - obszar wiejski,051011707083,6,True,5
051011710000,Powiat piotrkowski,051011700000,5,False,1
051011710012,Aleksandrów,051011710000,6,False,2
051011710022,Czarnocin,051011710000,6,False,2
051011710032,Gorzkowice,051011710000,6,False,2
051011710042,Grabica,051011710000,6,False,2
051011710052,Łęki Szlacheckie,051011710000,6,False,2
051011710062,Moszczenica,051011710000,6,False,2
051011710072,Ręczno,051011710000,6,False,2
051011710082,Rozprza,051011710000,6,True,2
051011710083,Rozprza,051011710000,6,True,3
051011710084,Rozprza - miasto,051011710083,6,True,4
051011710085,Rozprza - obszar wiejski,051011710083,6,True,5
051011710093,Sulejów,051011710000,6,False,3
051011710094,Sulejów - miasto,051011710093,6,False,4
051011710095,Sulejów - obszar wiejski,051011710093,6,False,5
051011710102,Wola Krzysztoporska,051011710000,6,False,2
051011710112,Wolbórz,051011710000,6,True,2
051011710113,Wolbórz,051011710000,6,True,3
051011710114,Wolbórz - miasto,051011710113,6,True,4
051011710115,Wolbórz - obszar wiejski,051011710113,6,True,5
051011712000,Powiat radomszczański,051011700000,5,False,1
051011712011,Radomsko,051011712000,6,False,1
051011712022,Dobryszyce,051011712000,6,False,2
051011712032,Gidle,051011712000,6,False,2
051011712042,Gomunice,051011712000,6,False,2
051011712053,Kamieńsk,051011712000,6,False,3
051011712054,Kamieńsk - miasto,051011712053,6,False,4
051011712055,Kamieńsk - obszar wiejski,051011712053,6,False,5
051011712062,Kobiele Wielkie,051011712000,6,False,2
051011712072,Kodrąb,051011712000,6,False,2
051011712082,Lgota Wielka,051011712000,6,False,2
051011712092,Ładzice,051011712000,6,False,2
051011712102,Masłowice,051011712000,6,False,2
051011712113,Przedbórz,051011712000,6,False,3
051011712114,Przedbórz - miasto,051011712113,6,False,4
051011712115,Przedbórz - obszar wiejski,051011712113,6,False,5
051011712122,Radomsko,051011712000,6,False,2
051011712132,Wielgomłyny,051011712000,6,False,2
051011712142,Żytno,051011712000,6,False,2
051011716000,Powiat tomaszowski,051011700000,5,False,1
051011716011,Tomaszów Mazowiecki,051011716000,6,False,1
051011716022,Będków,051011716000,6,False,2
051011716032,Budziszewice,051011716000,6,False,2
051011716042,Czerniewice,051011716000,6,False,2
051011716052,Inowłódz,051011716000,6,True,2
051011716053,Inowłódz,051011716000,6,True,3
051011716054,Inowłódz - miasto,051011716053,6,True,4
051011716055,Inowłódz - obszar wiejski,051011716053,6,True,5
051011716062,Lubochnia,051011716000,6,False,2
051011716072,Rokiciny,051011716000,6,False,2
051011716082,Rzeczyca,051011716000,6,False,2
051011716092,Tomaszów Mazowiecki,051011716000,6,False,2
051011716102,Ujazd,051011716000,6,True,2
051011716103,Ujazd,051011716000,6,True,3
051011716104,Ujazd - miasto,051011716103,6,True,4
051011716105,Ujazd - obszar wiejski,051011716103,6,True,5
051011716112,Żelechlinek,051011716000,6,False,2
051011762000,Powiat m. Piotrków Trybunalski,051011700000,5,False,2
051011762011,Piotrków Trybunalski,051011762000,6,False,1
051011800000,PODREGION SIERADZKI,051010000000,4,False,
051011803000,Powiat łaski,051011800000,5,False,1
051011803012,Buczek,051011803000,6,False,2
051011803023,Łask,051011803000,6,False,3
051011803024,Łask - miasto,051011803023,6,False,4
051011803025,Łask - obszar wiejski,051011803023,6,False,5
051011803032,Sędziejowice,051011803000,6,False,2
051011803042,Widawa,051011803000,6,False,2
051011803052,Wodzierady,051011803000,6,False,2
051011809000,Powiat pajęczański,051011800000,5,False,1
051011809013,Działoszyn,051011809000,6,False,3
051011809014,Działoszyn - miasto,051011809013,6,False,4
051011809015,Działoszyn - obszar wiejski,051011809013,6,False,5
051011809022,Kiełczygłów,051011809000,6,False,2
051011809032,Nowa Brzeźnica,051011809000,6,False,2
051011809043,Pajęczno,051011809000,6,False,3
051011809044,Pajęczno - miasto,051011809043,6,False,4
051011809045,Pajęczno - obszar wiejski,051011809043,6,False,5
051011809052,Rząśnia,051011809000,6,False,2
051011809062,Siemkowice,051011809000,6,False,2
051011809072,Strzelce Wielkie,051011809000,6,False,2
051011809082,Sulmierzyce,051011809000,6,False,2
051011811000,Powiat poddębicki,051011800000,5,False,1
051011811012,Dalików,051011811000,6,False,2
051011811022,Pęczniew,051011811000,6,False,2
051011811033,Poddębice,051011811000,6,False,3
051011811034,Poddębice - miasto,051011811033,6,False,4
051011811035,Poddębice - obszar wiejski,051011811033,6,False,5
051011811043,Uniejów,051011811000,6,False,3
051011811044,Uniejów - miasto,051011811043,6,False,4
051011811045,Uniejów - obszar wiejski,051011811043,6,False,5
051011811052,Wartkowice,051011811000,6,False,2
051011811062,Zadzim,051011811000,6,False,2
051011814000,Powiat sieradzki,051011800000,5,False,1
051011814011,Sieradz,051011814000,6,False,1
051011814023,Błaszki,051011814000,6,False,3
051011814024,Błaszki - miasto,051011814023,6,False,4
051011814025,Błaszki - obszar wiejski,051011814023,6,False,5
051011814032,Brąszewice,051011814000,6,False,2
051011814042,Brzeźnio,051011814000,6,False,2
051011814052,Burzenin,051011814000,6,False,2
051011814062,Goszczanów,051011814000,6,False,2
051011814072,Klonowa,051011814000,6,False,2
051011814082,Sieradz,051011814000,6,False,2
051011814093,Warta,051011814000,6,False,3
051011814094,Warta - miasto,051011814093,6,False,4
051011814095,Warta - obszar wiejski,051011814093,6,False,5
051011814102,Wróblew,051011814000,6,False,2
051011814113,Złoczew,051011814000,6,False,3
051011814114,Złoczew - miasto,051011814113,6,False,4
051011814115,Złoczew - obszar wiejski,051011814113,6,False,5
051011817000,Powiat wieluński,051011800000,5,False,1
051011817012,Biała,051011817000,6,False,2
051011817022,Czarnożyły,051011817000,6,False,2
051011817032,Konopnica,051011817000,6,False,2
051011817042,Mokrsko,051011817000,6,False,2
051011817052,Osjaków,051011817000,6,True,2
051011817053,Osjaków,051011817000,6,True,3
051011817054,Osjaków - miasto,051011817053,6,True,4
051011817055,Osjaków - obszar wiejski,051011817053,6,True,5
051011817062,Ostrówek,051011817000,6,False,2
051011817072,Pątnów,051011817000,6,False,2
051011817082,Skomlin,051011817000,6,False,2
051011817093,Wieluń,051011817000,6,False,3
051011817094,Wieluń - miasto,051011817093,6,False,4
051011817095,Wieluń - obszar wiejski,051011817093,6,False,5
051011817102,Wierzchlas,051011817000,6,False,2
051011818000,Powiat wieruszowski,051011800000,5,False,1
051011818012,Bolesławiec,051011818000,6,True,2
051011818013,Bolesławiec,051011818000,6,True,3
051011818014,Bolesławiec - miasto,051011818013,6,True,4
051011818015,Bolesławiec - obszar wiejski,051011818013,6,True,5
051011818022,Czastary,051011818000,6,False,2
051011818032,Galewice,051011818000,6,False,2
051011818042,Lututów,051011818000,6,True,2
051011818043,Lututów,051011818000,6,True,3
051011818044,Lututów - miasto,051011818043,6,True,4
051011818045,Lututów - obszar wiejski,051011818043,6,True,5
051011818052,Łubnice,051011818000,6,False,2
051011818062,Sokolniki,051011818000,6,False,2
051011818073,Wieruszów,051011818000,6,False,3
051011818074,Wieruszów - miasto,051011818073,6,False,4
051011818075,Wieruszów - obszar wiejski,051011818073,6,False,5
051011819000,Powiat zduńskowolski,051011800000,5,False,1
051011819011,Zduńska Wola,051011819000,6,False,1
051011819023,Szadek,051011819000,6,False,3
051011819024,Szadek - miasto,051011819023,6,False,4
051011819025,Szadek - obszar wiejski,051011819023,6,False,5
051011819032,Zapolice,051011819000,6,False,2
051011819042,Zduńska Wola,051011819000,6,False,2
051011900000,PODREGION SKIERNIEWICKI,051010000000,4,False,
051011902000,Powiat kutnowski,051011900000,5,False,1
051011902011,Kutno,051011902000,6,False,1
051011902022,Bedlno,051011902000,6,False,2
051011902032,Dąbrowice,051011902000,6,True,2
051011902033,Dąbrowice,051011902000,6,True,3
051011902034,Dąbrowice - miasto,051011902033,6,True,4
051011902035,Dąbrowice - obszar wiejski,051011902033,6,True,5
051011902043,Krośniewice,051011902000,6,False,3
051011902044,Krośniewice - miasto,051011902043,6,False,4
051011902045,Krośniewice - obszar wiejski,051011902043,6,False,5
051011902052,Krzyżanów,051011902000,6,False,2
051011902062,Kutno,051011902000,6,False,2
051011902072,Łanięta,051011902000,6,False,2
051011902082,Nowe Ostrowy,051011902000,6,False,2
051011902092,Oporów,051011902000,6,False,2
051011902102,Strzelce,051011902000,6,False,2
051011902113,Żychlin,051011902000,6,False,3
051011902114,Żychlin - miasto,051011902113,6,False,4
051011902115,Żychlin - obszar wiejski,051011902113,6,False,5
051011904000,Powiat łęczycki,051011900000,5,False,1
051011904011,Łęczyca,051011904000,6,False,1
051011904022,Daszyna,051011904000,6,False,2
051011904032,Góra Świętej Małgorzaty,051011904000,6,False,2
051011904042,Grabów,051011904000,6,True,2
051011904043,Grabów,051011904000,6,True,3
051011904044,Grabów - miasto,051011904043,6,True,4
051011904045,Grabów - obszar wiejski,051011904043,6,True,5
051011904052,Łęczyca,051011904000,6,False,2
051011904062,Piątek,051011904000,6,True,2
051011904063,Piątek,051011904000,6,True,3
051011904064,Piątek - miasto,051011904063,6,True,4
051011904065,Piątek - obszar wiejski,051011904063,6,True,5
051011904072,Świnice Warckie,051011904000,6,False,2
051011904082,Witonia,051011904000,6,False,2
051011905000,Powiat łowicki,051011900000,5,False,1
051011905011,Łowicz,051011905000,6,False,1
051011905022,Bielawy,051011905000,6,False,2
051011905032,Chąśno,051011905000,6,False,2
051011905042,Domaniewice,051011905000,6,False,2
051011905052,Kiernozia,051011905000,6,True,2
051011905053,Kiernozia,051011905000,6,True,3
051011905054,Kiernozia - miasto,051011905053,6,True,4
